i1000,Benjamin Venier,British Columbia,Telephones and Communication,0.58
"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Ivan Liston,British Columbia,Office Machines,0.38
StarTAC 7760,Sara Luxemburg,British Columbia,Telephones and Communication,0.59
"Eldon� 400 Class� Desk Accessories, Black Carbon",Tom Ashbrook,British Columbia,Office Furnishings,0.43
"Array� Parchment Paper, Assorted Colors",Tom Ashbrook,British Columbia,Paper,0.37
Belkin OmniView SE Rackmount Kit,Tom Ashbrook,British Columbia,Storage & Organization,0.85
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Joni Wasserman,British Columbia,Tables,
Sterling Rubber Bands by Alliance,Eric Murdock,British Columbia,Rubber Bands,0.85
V2397,Brad Thomas,British Columbia,Telephones and Communication,0.58
3M Polarizing Light Filter Sleeves,Victoria Pisteka,British Columbia,Office Furnishings,0.39
Home/Office Personal File Carts,Victoria Pisteka,British Columbia,Storage & Organization,0.6
Bionaire Personal Warm Mist Humidifier/Vaporizer,Victoria Pisteka,British Columbia,Appliances,0.46
Computer Printout Paper with Letter-Trim Perforations,Corey Lock,British Columbia,Paper,0.37
Southworth 25% Cotton Antique Laid Paper & Envelopes,Corey Lock,British Columbia,Paper,0.4
Magna Visual Magnetic Picture Hangers,Barry Pond,British Columbia,Office Furnishings,0.47
Newell 320,Chris McAfee,British Columbia,Pens & Art Supplies,0.58
"Deflect-o SuperTray� Unbreakable Stackable Tray, Letter, Black",Karen Carlisle,British Columbia,Office Furnishings,0.42
Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,Bart Folk,British Columbia,Chairs & Chairmats,0.78
Project Tote Personal File,Bart Folk,British Columbia,Storage & Organization,0.56
Avery Hole Reinforcements,Barry Weirich,British Columbia,Binders and Binder Accessories,0.36
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Michael Stewart,British Columbia,Computer Peripherals,0.64
Economy Rollaway Files,Dave Poirier,British Columbia,Storage & Organization,0.59
Prismacolor Color Pencil Set,Aleksandra Gannaway,British Columbia,Pens & Art Supplies,0.44
TimeportP7382,Bryan Spruell,British Columbia,Telephones and Communication,0.56
"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Christy Brittain,British Columbia,Computer Peripherals,0.64
Hon Valutask� Swivel Chairs,Christy Brittain,British Columbia,Chairs & Chairmats,0.69
Avery 510,Christy Brittain,British Columbia,Labels,0.37
"Staples Vinyl Coated Paper Clips, 800/Box",Christy Brittain,British Columbia,Rubber Bands,0.4
"*Staples* vLetter Openers, 2/Pack",Christy Brittain,British Columbia,"Scissors, Rulers and Trimmers",0.83
Filing/Storage Totes and Swivel Casters,Christy Brittain,British Columbia,Storage & Organization,0.6
US Robotics 56K V.92 External Faxmodem,Harold Dahlen,British Columbia,Computer Peripherals,0.52
Newell 351,Harold Dahlen,British Columbia,Pens & Art Supplies,0.56
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Bobby Trafton,British Columbia,Binders and Binder Accessories,0.35
Fuji Slim Jewel Case CD-R,Bobby Trafton,British Columbia,Computer Peripherals,0.55
Fellowes PB300 Plastic Comb Binding Machine,Karen Carlisle,British Columbia,Binders and Binder Accessories,0.38
SAFCO Arco Folding Chair,Speros Goranitis,British Columbia,Chairs & Chairmats,
Newell 346,Speros Goranitis,British Columbia,Pens & Art Supplies,0.56
"Tyvek � Top-Opening Peel & Seel � Envelopes, Gray",Grant Thornton,British Columbia,Envelopes,0.4
*Staples* Letter Opener,Tom Prescott,British Columbia,"Scissors, Rulers and Trimmers",0.81
Brown Kraft Recycled Envelopes,Bryan Spruell,British Columbia,Envelopes,0.35
Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Bryan Spruell,British Columbia,Appliances,0.42
"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Bryan Spruell,British Columbia,Office Machines,0.39
Hon 4070 Series Pagoda� Armless Upholstered Stacking Chairs,Alan Schoenberger,British Columbia,Chairs & Chairmats,0.56
Hon Valutask� Swivel Chairs,Alan Schoenberger,British Columbia,Chairs & Chairmats,0.69
"Dual Level, Single-Width Filing Carts",Alan Schoenberger,British Columbia,Storage & Organization,0.59
Xerox 190,Patrick Bzostek,British Columbia,Paper,0.38
Barrel Sharpener,Patrick Bzostek,British Columbia,Pens & Art Supplies,0.59
Newell 342,Patrick Bzostek,British Columbia,Pens & Art Supplies,0.56
Sharp EL500L Fraction Calculator,Victoria Pisteka,British Columbia,Office Machines,0.39
"BOSTON� Ranger� #55 Pencil Sharpener, Black",Tamara Willingham,British Columbia,Pens & Art Supplies,0.56
Avery Self-Adhesive Photo Pockets for Polaroid Photos,Bobby Trafton,British Columbia,Binders and Binder Accessories,0.37
O'Sullivan 3-Shelf Heavy-Duty Bookcases,Denny Ordway,British Columbia,Bookcases,0.61
"80 Minute CD-R Spindle, 100/Pack - Staples",Roland Fjeld,British Columbia,Computer Peripherals,0.54
"Memorex 4.7GB DVD-RAM, 3/Pack",Elizabeth Moffitt,British Columbia,Computer Peripherals,0.42
Bretford CR4500 Series Slim Rectangular Table,Corey Lock,British Columbia,Tables,0.62
GBC Wire Binding Strips,David Kendrick,British Columbia,Binders and Binder Accessories,0.37
"Dual Level, Single-Width Filing Carts",Julia Barnett,British Columbia,Storage & Organization,0.59
VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Julia Barnett,British Columbia,Telephones and Communication,0.57
"6"" Cubicle Wall Clock, Black",Adam Hart,British Columbia,Office Furnishings,0.49
Coloredge Poster Frame,Adam Hart,British Columbia,Office Furnishings,0.46
StarTAC 7760,Shirley Jackson,British Columbia,Telephones and Communication,0.59
Xerox 1880,Adam Hart,British Columbia,Paper,0.38
Xerox 194,Adam Hart,British Columbia,Paper,0.37
Eldon Radial Chair Mat for Low to Medium Pile Carpets,Bradley Drucker,British Columbia,Office Furnishings,0.65
Newell 312,Bradley Drucker,British Columbia,Pens & Art Supplies,0.55
CF 688,Karen Carlisle,British Columbia,Telephones and Communication,0.58
Xerox 1983,Karen Carlisle,British Columbia,Paper,0.36
Trimflex� Flexible Post Binders,Grant Thornton,British Columbia,Binders and Binder Accessories,0.37
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Brendan Murry,British Columbia,Envelopes,0.4
i2000,Brendan Murry,British Columbia,Telephones and Communication,0.6
Xerox 1898,Benjamin Venier,British Columbia,Paper,0.37
Acco 3-Hole Punch,Jennifer Patt,British Columbia,Binders and Binder Accessories,0.37
Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,Jennifer Patt,British Columbia,Storage & Organization,0.73
CF 688,Jennifer Patt,British Columbia,Telephones and Communication,0.58
Fellowes 17-key keypad for PS/2 interface,Jennifer Patt,British Columbia,Computer Peripherals,0.75
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jennifer Patt,British Columbia,Chairs & Chairmats,0.62
Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,Jennifer Patt,British Columbia,Storage & Organization,0.73
Bretford CR4500 Series Slim Rectangular Table,Jennifer Patt,British Columbia,Tables,0.62
Avery Durable Binders,Jeremy Pistek,British Columbia,Binders and Binder Accessories,0.36
Accessory21,Jeremy Pistek,British Columbia,Telephones and Communication,0.37
Xerox 1983,David Bremer,British Columbia,Paper,0.36
StarTAC 7760,David Bremer,British Columbia,Telephones and Communication,0.59
"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Nora Paige,British Columbia,Computer Peripherals,0.5
EcoTones� Memo Sheets,Nora Paige,British Columbia,Paper,0.37
"Lifetime Advantage� Folding Chairs, 4/Carton",Harold Dahlen,British Columbia,Chairs & Chairmats,0.57
Honeywell Enviracaire� Portable Air Cleaner for up to 8 x 10 Room,Bobby Trafton,British Columbia,Appliances,0.54
Staples� General Use 3-Ring Binders,Bobby Trafton,British Columbia,Binders and Binder Accessories,0.37
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Nicole Brennan,British Columbia,Office Furnishings,0.65
GBC Plastic Binding Combs,Jennifer Patt,British Columbia,Binders and Binder Accessories,0.36
"DAX Metal Frame, Desktop, Stepped-Edge",Jennifer Patt,British Columbia,Office Furnishings,0.46
Eldon Simplefile� Box Office�,Jennifer Patt,British Columbia,Storage & Organization,0.57
Avery 493,Alejandro Savely,British Columbia,Labels,0.36
Hon 94000 Series Round Tables,Alejandro Savely,British Columbia,Tables,0.76
Sanford Pocket Accent� Highlighters,Charles Crestani,British Columbia,Pens & Art Supplies,0.42
V 3600 Series,Charles Crestani,British Columbia,Telephones and Communication,0.58
Staples SlimLine Pencil Sharpener,Brendan Murry,British Columbia,Pens & Art Supplies,0.6
Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Muhammed Lee,British Columbia,Office Machines,0.4
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Muhammed Lee,British Columbia,Paper,0.4
GBC VeloBinder Electric Binding Machine,Victoria Pisteka,British Columbia,Binders and Binder Accessories,0.35
"Imation 3.5 IBM Formatted Diskettes, 10/Box",Victoria Pisteka,British Columbia,Computer Peripherals,0.74
V3682,Victoria Pisteka,British Columbia,Telephones and Communication,0.59
Avery Durable Binders,Patrick Bzostek,British Columbia,Binders and Binder Accessories,0.36
Unpadded Memo Slips,Jeremy Pistek,British Columbia,Paper,0.35
"Cardinal Slant-D� Ring Binder, Heavy Gauge Vinyl",Maureen Gastineau,British Columbia,Binders and Binder Accessories,0.39
Eldon Image Series Black Desk Accessories,Adam Hart,British Columbia,Office Furnishings,0.49
SC-3160,Adam Hart,British Columbia,Telephones and Communication,0.59
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Berenike Kampe,British Columbia,Bookcases,
Xerox 1893,Berenike Kampe,British Columbia,Paper,0.36
"Avery Flip-Chart Easel Binder, Black",Julia Barnett,British Columbia,Binders and Binder Accessories,0.38
Belkin ErgoBoard� Keyboard,Julia Barnett,British Columbia,Computer Peripherals,0.64
T28 WORLD,Julia Barnett,British Columbia,Telephones and Communication,0.6
Xerox 1920,Bobby Elias,British Columbia,Paper,0.4
Storex DuraTech Recycled Plastic Frosted Binders,Jeremy Pistek,British Columbia,Binders and Binder Accessories,0.35
Bevis Round Conference Table Top & Single Column Base,Tom Prescott,British Columbia,Tables,0.65
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Noel Staavos,British Columbia,Office Furnishings,0.44
Fellowes Super Stor/Drawer� Files,Noel Staavos,British Columbia,Storage & Organization,0.66
T65,David Bremer,British Columbia,Telephones and Communication,0.56
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Bryan Spruell,British Columbia,Paper,0.39
"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Bryan Spruell,British Columbia,Paper,0.36
Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Adam Hart,British Columbia,Appliances,0.42
Okidata ML184 Turbo Dot Matrix Printers,Bobby Elias,British Columbia,Office Machines,0.56
Xerox 197,Bobby Elias,British Columbia,Paper,0.4
"Global Push Button Manager's Chair, Indigo",Damala Kotsonis,British Columbia,Chairs & Chairmats,0.56
Polycom ViewStation� Adapter H323 Videoconferencing Unit,Jill Matthias,British Columbia,Office Machines,0.38
R280,Tim Taslimi,British Columbia,Telephones and Communication,0.55
"Wilson Jones 1"" Hanging DublLock� Ring Binders",Grant Thornton,British Columbia,Binders and Binder Accessories,0.37
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Grant Thornton,British Columbia,Paper,0.36
JM Magazine Binder,Corey Catlett,British Columbia,Binders and Binder Accessories,0.37
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Corey Catlett,British Columbia,Paper,0.37
Space Solutions� Industrial Galvanized Steel Shelving.,Corey Catlett,British Columbia,Storage & Organization,0.83
KF 788,Deborah Brumfield,British Columbia,Telephones and Communication,0.56
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Jill Matthias,British Columbia,Paper,0.39
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Harold Dahlen,British Columbia,Envelopes,0.36
"Wilson Jones Hanging View Binder, White, 1""",Dan Campbell,British Columbia,Binders and Binder Accessories,0.39
"Seth Thomas 13 1/2"" Wall Clock",Dan Campbell,British Columbia,Office Furnishings,0.54
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Maris LaWare,British Columbia,Binders and Binder Accessories,0.38
"Black Print Carbonless Snap-Off� Rapid Letter, 8 1/2"" x 7""",Elizabeth Moffitt,British Columbia,Paper,0.4
White GlueTop Scratch Pads,Elizabeth Moffitt,British Columbia,Paper,0.39
Ibico Ibimaster 300 Manual Binding System,Alan Schoenberger,British Columbia,Binders and Binder Accessories,0.4
Storex DuraTech Recycled Plastic Frosted Binders,Alan Schoenberger,British Columbia,Binders and Binder Accessories,0.35
"Master Big Foot� Doorstop, Beige",Mark Packer,British Columbia,Office Furnishings,0.54
GBC DocuBind 200 Manual Binding Machine,Juliana Krohn,British Columbia,Binders and Binder Accessories,0.35
"Sauder Forest Hills Library, Woodland Oak Finish",Juliana Krohn,British Columbia,Bookcases,0.77
Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Juliana Krohn,British Columbia,Office Machines,0.57
Accessory41,Juliana Krohn,British Columbia,Telephones and Communication,0.38
Okidata ML591 Wide Format Dot Matrix Printer,Barry Weirich,British Columbia,Office Machines,0.56
Xerox 1954,Christy Brittain,British Columbia,Paper,0.4
Round Ring Binders,Bill Shonely,British Columbia,Binders and Binder Accessories,0.38
Avery Hanging File Binders,Debra Catini,British Columbia,Binders and Binder Accessories,0.39
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Debra Catini,British Columbia,Office Furnishings,0.64
Avery Hanging File Binders,Tamara Willingham,British Columbia,Binders and Binder Accessories,0.39
Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Emily Phan,British Columbia,Office Machines,0.36
"Wirebound Service Call Books, 5 1/2"" x 4""",Juliana Krohn,British Columbia,Paper,0.37
Staples Bulldog Clip,Juliana Krohn,British Columbia,Rubber Bands,0.39
KI Conference Tables,Corey Lock,British Columbia,Tables,0.69
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Peter Buhler,British Columbia,Storage & Organization,0.57
6120,Charles Crestani,British Columbia,Telephones and Communication,0.58
KH 688,Charles Crestani,British Columbia,Telephones and Communication,0.57
Hon 4070 Series Pagoda� Round Back Stacking Chairs,Damala Kotsonis,British Columbia,Chairs & Chairmats,0.57
Newell 337,Damala Kotsonis,British Columbia,Pens & Art Supplies,0.56
Accessory29,Damala Kotsonis,British Columbia,Telephones and Communication,0.83
Maxell DVD-RAM Discs,Grant Thornton,British Columbia,Computer Peripherals,0.42
Avery Hi-Liter� Fluorescent Desk Style Markers,Grant Thornton,British Columbia,Pens & Art Supplies,0.48
Bush Advantage Collection� Round Conference Table,Nora Paige,British Columbia,Tables,0.64
12-1/2 Diameter Round Wall Clock,Karen Carlisle,British Columbia,Office Furnishings,0.49
DAX Solid Wood Frames,Charles Crestani,British Columbia,Office Furnishings,0.48
Verbatim 4.7GB DVD-R,Keith Herrera,British Columbia,Computer Peripherals,0.41
"Snap-A-Way� Black Print Carbonless Ruled Speed Letter, Triplicate",Barry Weirich,British Columbia,Paper,0.38
Avery Printable Repositionable Plastic Tabs,Tony Molinari,British Columbia,Binders and Binder Accessories,0.38
Wilson Jones Impact Binders,Rick Huthwaite,British Columbia,Binders and Binder Accessories,0.36
Acco Smartsocket� Color-Coded Six-Outlet AC Adapter Model Surge Protectors,George Zrebassa,British Columbia,Appliances,0.59
Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac,George Zrebassa,British Columbia,Appliances,0.6
Bagged Rubber Bands,George Zrebassa,British Columbia,Rubber Bands,0.81
Xerox 1973,Harold Dahlen,British Columbia,Paper,0.39
Xerox 21,Aaron Hawkins,British Columbia,Paper,0.37
*Staples* Highlighting Markers,Aaron Hawkins,British Columbia,Pens & Art Supplies,0.52
Accessory34,Aaron Hawkins,British Columbia,Telephones and Communication,0.55
"Electrix Incandescent Magnifying Lamp, Black",Debra Catini,British Columbia,Office Furnishings,0.58
Standard Line� �While You Were Out� Hardbound Telephone Message Book,Karen Carlisle,British Columbia,Paper,0.39
X-Rack� File for Hanging Folders,Roland Fjeld,British Columbia,Storage & Organization,0.59
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Tim Taslimi,British Columbia,Computer Peripherals,0.64
Fellowes Super Stor/Drawer� Files,Alejandro Savely,British Columbia,Storage & Organization,0.66
"#10 White Business Envelopes,4 1/8 x 9 1/2",Juliana Krohn,British Columbia,Envelopes,0.38
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Dan Campbell,British Columbia,Tables,0.71
Avery 508,Bryan Spruell,British Columbia,Labels,0.36
Newell 307,Bryan Spruell,British Columbia,Pens & Art Supplies,0.57
Avery Reinforcements for Hole-Punch Pages,Harold Dahlen,British Columbia,Binders and Binder Accessories,0.4
Bionaire Personal Warm Mist Humidifier/Vaporizer,Brad Thomas,British Columbia,Appliances,0.46
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Brad Thomas,British Columbia,Office Furnishings,0.37
"Fiskars 8"" Scissors, 2/Pack",Tamara Willingham,British Columbia,"Scissors, Rulers and Trimmers",0.56
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tamara Willingham,British Columbia,Tables,0.77
Hon 2111 Invitation� Series Corner Table,Tamara Willingham,British Columbia,Tables,0.79
"Black Print Carbonless Snap-Off� Rapid Letter, 8 1/2"" x 7""",Tamara Willingham,British Columbia,Paper,0.4
"Hot File� 7-Pocket, Floor Stand",Brad Thomas,British Columbia,Storage & Organization,0.55
Economy Rollaway Files,Brendan Murry,British Columbia,Storage & Organization,0.59
"Sauder Forest Hills Library, Woodland Oak Finish",Jill Matthias,British Columbia,Bookcases,0.77
"O'Sullivan Elevations Bookcase, Cherry Finish",Nicole Brennan,British Columbia,Bookcases,0.69
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Victoria Pisteka,British Columbia,Envelopes,0.36
Kensington 6 Outlet MasterPiece� HOMEOFFICE Power Control Center,Aaron Hawkins,British Columbia,Appliances,0.56
Newell 338,Paul Van Hugh,British Columbia,Pens & Art Supplies,0.58
Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Jeremy Pistek,British Columbia,Pens & Art Supplies,0.44
"Executive Impressions 13"" Clairmont Wall Clock",Berenike Kampe,British Columbia,Office Furnishings,0.44
Xerox 1949,Cyra Reiten,British Columbia,Paper,0.36
Prang Colored Pencils,Cyra Reiten,British Columbia,Pens & Art Supplies,0.4
Rediform S.O.S. Phone Message Books,Benjamin Venier,British Columbia,Paper,0.36
"Advantus Push Pins, Aluminum Head",Nora Paige,British Columbia,Rubber Bands,0.54
"Binney & Smith inkTank� Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Helen Andreada,British Columbia,Pens & Art Supplies,0.44
Office Star - Task Chair with Contemporary Loop Arms,Bobby Trafton,British Columbia,Chairs & Chairmats,0.61
Bretford CR4500 Series Slim Rectangular Table,Nicole Brennan,British Columbia,Tables,0.62
Avery 508,Jill Matthias,British Columbia,Labels,0.36
Boston 16765 Mini Stand Up Battery Pencil Sharpener,Roland Fjeld,British Columbia,Pens & Art Supplies,0.59
Newell 346,Adam Hart,British Columbia,Pens & Art Supplies,0.56
Wilson Jones Suede Grain Vinyl Binders,Chris Cortes,British Columbia,Binders and Binder Accessories,0.36
Epson DFX-8500 Dot Matrix Printer,Chris Cortes,British Columbia,Office Machines,0.57
"Wilson Jones Hanging View Binder, White, 1""",Katherine Ducich,British Columbia,Binders and Binder Accessories,0.39
"Eureka Sanitaire � Multi-Pro Heavy-Duty Upright, Disposable Bags",Patrick Bzostek,British Columbia,Appliances,0.59
Global Troy� Executive Leather Low-Back Tilter,Patrick Bzostek,British Columbia,Chairs & Chairmats,0.6
"DAX Copper Panel Document Frame, 5 x 7 Size",Patrick Bzostek,British Columbia,Office Furnishings,0.43
Deflect-O� Glasstique� Clear Desk Accessories,Patrick Bzostek,British Columbia,Office Furnishings,0.52
Novimex Fabric Task Chair,Tony Molinari,British Columbia,Chairs & Chairmats,0.7
"Tenex Personal Project File with Scoop Front Design, Black",Tony Molinari,British Columbia,Storage & Organization,0.59
Computer Printout Paper with Letter-Trim Perforations,Thomas Thornton,British Columbia,Paper,0.37
T39m,Thomas Thornton,British Columbia,Telephones and Communication,0.55
"Avery Flip-Chart Easel Binder, Black",Mark Packer,British Columbia,Binders and Binder Accessories,0.38
"Bush Westfield Collection Bookcases, Fully Assembled",Corey Lock,British Columbia,Bookcases,0.62
Microsoft Multimedia Keyboard,Tim Taslimi,British Columbia,Computer Peripherals,0.74
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Berenike Kampe,British Columbia,Office Furnishings,0.69
Xerox 1961,Berenike Kampe,British Columbia,Paper,0.38
Colored Push Pins,Berenike Kampe,British Columbia,Rubber Bands,0.49
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Helen Andreada,British Columbia,Paper,0.38
Xerox 1881,Irene Maddox,British Columbia,Paper,0.38
6120,Irene Maddox,British Columbia,Telephones and Communication,0.58
Bush Advantage Collection� Round Conference Table,Charles Crestani,British Columbia,Tables,0.73
Accessory36,Charles Crestani,British Columbia,Telephones and Communication,0.83
Avery 481,Adam Hart,British Columbia,Labels,0.37
StarTAC Series,Adam Hart,British Columbia,Telephones and Communication,0.55
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Corey Catlett,British Columbia,Chairs & Chairmats,0.78
Imation DVD-RAM discs,Allen Armold,British Columbia,Computer Peripherals,0.43
"SAFCO Mobile Desk Side File, Wire Frame",Allen Armold,British Columbia,Storage & Organization,
Hon 4070 Series Pagoda� Round Back Stacking Chairs,Barry Weirich,British Columbia,Chairs & Chairmats,0.57
"Memorex 80 Minute CD-R, 30/Pack",Katherine Ducich,British Columbia,Computer Peripherals,0.46
Staples Standard Envelopes,Katherine Ducich,British Columbia,Envelopes,0.38
AT&T 1430 2.4GHz Analog Phone w/Caller ID,Helen Andreada,British Columbia,Office Machines,0.54
"Fellowes Basic 104-Key Keyboard, Platinum",Eric Barreto,British Columbia,Computer Peripherals,0.65
"Black Print Carbonless Snap-Off� Rapid Letter, 8 1/2"" x 7""",Eric Barreto,British Columbia,Paper,0.4
"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Corey Lock,British Columbia,Office Machines,0.39
UniKeep� View Case Binders,Nora Paige,British Columbia,Binders and Binder Accessories,0.39
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Juliana Krohn,British Columbia,Envelopes,0.36
Heavy-Duty E-Z-D� Binders,Dan Campbell,British Columbia,Binders and Binder Accessories,0.38
Serrated Blade or Curved Handle Hand Letter Openers,Raymond Fair,British Columbia,"Scissors, Rulers and Trimmers",0.84
Avery White Multi-Purpose Labels,Ivan Liston,British Columbia,Labels,0.39
Epson LQ-570e Dot Matrix Printer,Denny Ordway,British Columbia,Office Machines,0.56
Boston 1730 StandUp Electric Pencil Sharpener,Jill Matthias,British Columbia,Pens & Art Supplies,0.59
"Memorex 80 Minute CD-R, 30/Pack",Denny Ordway,British Columbia,Computer Peripherals,0.46
Flat Face Poster Frame,Alejandro Savely,British Columbia,Office Furnishings,0.43
"Peel & Seel� Recycled Catalog Envelopes, Brown",Bradley Drucker,British Columbia,Envelopes,0.35
"Master Caster Door Stop, Brown",Bradley Drucker,British Columbia,Office Furnishings,0.51
Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac,Bradley Drucker,British Columbia,Appliances,0.6
"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Tracy Hopkins,British Columbia,Paper,0.38
252,Brendan Murry,British Columbia,Telephones and Communication,0.55
Newell 333,Tom Ashbrook,British Columbia,Pens & Art Supplies,0.59
5185,Tom Ashbrook,British Columbia,Telephones and Communication,0.58
Xerox 1885,Bradley Drucker,British Columbia,Paper,0.37
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Doug O'Connell,British Columbia,Office Furnishings,0.57
"GBC White Gloss Covers, Plain Front",Karen Carlisle,British Columbia,Binders and Binder Accessories,0.38
"Quartet Omega� Colored Chalk, 12/Pack",Karen Carlisle,British Columbia,Pens & Art Supplies,0.38
Steel Personal Filing/Posting Tote,Dave Kipp,British Columbia,Storage & Organization,0.58
Acme� Elite Stainless Steel Scissors,Dave Kipp,British Columbia,"Scissors, Rulers and Trimmers",0.59
"Fellowes Twister Kit, Gray/Clear, 3/pkg",Dave Kipp,British Columbia,Binders and Binder Accessories,0.4
Epson DFX-8500 Dot Matrix Printer,Dave Kipp,British Columbia,Office Machines,0.57
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Bobby Elias,British Columbia,"Scissors, Rulers and Trimmers",0.56
5190,Natalie Webber,British Columbia,Telephones and Communication,0.59
"DAX Copper Panel Document Frame, 5 x 7 Size",Brad Thomas,British Columbia,Office Furnishings,0.43
Sanford Pocket Accent� Highlighters,Kean Thornton,British Columbia,Pens & Art Supplies,0.42
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Michael Stewart,British Columbia,Envelopes,0.36
Staples SlimLine Pencil Sharpener,Michael Stewart,British Columbia,Pens & Art Supplies,0.6
Xerox 1939,Alyssa Tate,British Columbia,Paper,0.37
Newell 340,Alyssa Tate,British Columbia,Pens & Art Supplies,0.56
Fiskars� Softgrip Scissors,Alyssa Tate,British Columbia,"Scissors, Rulers and Trimmers",0.57
T18,Helen Andreada,British Columbia,Telephones and Communication,0.57
Xerox 1993,Bill Shonely,British Columbia,Paper,0.36
Accessory8,Bill Shonely,British Columbia,Telephones and Communication,0.39
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",David Bremer,British Columbia,Office Furnishings,0.47
Newell 323,David Bremer,British Columbia,Pens & Art Supplies,0.59
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Julia Barnett,British Columbia,Chairs & Chairmats,0.69
Bretford Rectangular Conference Table Tops,Paul Van Hugh,British Columbia,Tables,0.74
Eldon Wave Desk Accessories,Anne McFarland,British Columbia,Office Furnishings,0.41
Chromcraft Rectangular Conference Tables,Charles Crestani,British Columbia,Tables,0.61
Xerox 1971,Debra Catini,British Columbia,Paper,0.4
Surelock� Post Binders,Bobby Trafton,British Columbia,Binders and Binder Accessories,0.35
Keytronic 105-Key Spanish Keyboard,Bobby Trafton,British Columbia,Computer Peripherals,0.67
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Dave Kipp,British Columbia,Paper,0.4
"Wilson Jones 1"" Hanging DublLock� Ring Binders",Jay Fine,British Columbia,Binders and Binder Accessories,0.37
Martin Yale Chadless Opener Electric Letter Opener,Jay Fine,British Columbia,"Scissors, Rulers and Trimmers",0.83
Prang Dustless Chalk Sticks,Thea Hendricks,British Columbia,Pens & Art Supplies,0.35
252,Bobby Trafton,British Columbia,Telephones and Communication,0.55
Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Natalie Webber,British Columbia,Appliances,0.59
AT&T 1430 2.4GHz Analog Phone w/Caller ID,Dave Poirier,British Columbia,Office Machines,0.54
